3.90703874515,29.0384299635,10.2314268386,-7.909510973195973e-11,5.925469675031357e-11,3.222311820839813e-11
3.93807146103,29.0355493239,10.2258132246,-7.909510973195973e-11,5.925469675031357e-11,3.222311820839813e-11
3.95788909406,29.0340489951,10.2248441081,-7.902159189212985e-11,5.926616429306699e-11,3.2219252149997405e-11
3.982611339,29.0318353225,10.2227861939,-7.893597779336163e-11,5.926000181064816e-11,3.221154949555246e-11
4.00241637882,29.030404609,10.2215467514,-7.886460980802996e-11,5.926048427503376e-11,3.2206832208283036e-11
4.0342138706,29.0277266363,10.2197069366,-7.875693399388508e-11,5.925371123036182e-11,3.219981768711637e-11
4.05421081696,29.0263485975,10.216414985,-7.868350752273978e-11,5.925367262293643e-11,3.218863419748643e-11
4.07957959066,29.0242853778,10.2148005016,-7.859626535002282e-11,5.92553036289405e-11,3.2182330726169665e-11
4.09958213131,29.0229739699,10.2140410826,-7.852476669694387e-11,5.925476500113964e-11,3.2179127073991764e-11
4.13214566327,29.0204795009,10.2113806395,-7.84150798520322e-11,5.924705888194618e-11,3.216952920922932e-11
4.15236075247,29.0192182529,10.2094560999,-7.834156212591584e-11,5.92499735806246e-11,3.216265562423233e-11
4.17796720043,29.017319968,10.2091846323,-7.825396307000585e-11,5.924781652305924e-11,3.2160584646463255e-11
4.19819076877,29.016121917,10.2074927858,-7.818230535500373e-11,5.924340462478585e-11,3.2154444722391395e-11
4.23053118864,29.0138649883,10.2051096524,-7.807370514038684e-11,5.923938526178936e-11,3.21457225153502e-11
4.25095281514,29.012715466,10.2045660322,-7.800030293534542e-11,5.924177821619111e-11,3.2143200132339415e-11
4.27661146993,29.0109859792,10.2013732566,-7.791291528518352e-11,5.923580384287653e-11,3.213192871708367e-11
4.29703289179,29.0098957502,10.2005414717,-7.784118367625924e-11,5.924093361046372e-11,3.212849921231185e-11
4.32101772767,29.0082385152,10.1970671039,-7.775926609700708e-11,5.923609480118216e-11,3.2116342169282425e-11
4.3413781346,29.0072050589,10.1949137767,-7.768796259963621e-11,5.924228991425832e-11,3.210875109260911e-11
4.37202522598,29.0054003516,10.1933385065,-7.758525287303267e-11,5.924114893726832e-11,3.2102576519308957e-11
4.39252468874,29.004414612,10.1929551818,-7.751305589105629e-11,5.924151299950557e-11,3.210056051679179e-11
4.42841930756,29.0023461343,10.1917366678,-7.739398415583339e-11,5.923396742738073e-11,3.209551012778857e-11
4.44920188575,29.0013957624,10.1909198956,-7.73200743465398e-11,5.923331956612557e-11,3.2092129464842013e-11
4.48277255919,28.9995178038,10.1904710233,-7.720844681246464e-11,5.92277396318963e-11,3.2089503292313027e-11
4.50376087608,28.9986037499,10.1884259899,-7.713449840686766e-11,5.922478281103339e-11,3.2082255331455624e-11
4.53612646268,28.9968464619,10.1876804299,-7.702679381696467e-11,5.922345103111847e-11,3.2078695495118174e-11
4.5572737182,28.9959677768,10.1874770953,-7.695273414962929e-11,5.922154004876898e-11,3.207724720875379e-11
4.58363944459,28.9945645596,10.1867302352,-7.686404558053516e-11,5.921552456697605e-11,3.207368369234368e-11
4.6047617861,28.9937270271,10.1874784436,-7.679118790805128e-11,5.921374756675255e-11,3.2075231552409496e-11
4.63920950179,28.991994357,10.1866427927,-7.667719544386785e-11,5.920369970050316e-11,3.2071388789652144e-11
4.66052953764,28.9911841011,10.1871015311,-7.660268744873117e-11,5.920228852469099e-11,3.20720252724079e-11
4.68769923713,28.9898613332,10.1873668994,-7.651170764858327e-11,5.919444347249083e-11,3.207164907766579e-11
4.70899747309,28.9890858592,10.1872871985,-7.643856755338647e-11,5.918967599787648e-11,3.2070590453473766e-11
4.7433153641,28.9875162217,10.188701637,-7.632520680800913e-11,5.918274977170436e-11,3.207383158692037e-11
4.76478858575,28.986764235,10.1908597368,-7.625074805557833e-11,5.917443966821339e-11,3.207981734943114e-11
4.79198941203,28.9855290399,10.1914361713,-7.615987844314753e-11,5.916152309647918e-11,3.20804200763309e-11
4.81342290879,28.9848062144,10.1924640181,-7.608660630886081e-11,5.915594362899749e-11,3.2082847595563943e-11
4.84362216402,28.9835862249,10.1928160906,-7.59864025972155e-11,5.914663399606142e-11,3.208274397184333e-11
4.86018761347,28.9828587546,10.192800108,-7.592850950482755e-11,5.914174681562692e-11,3.208188582184929e-11
4.89245035179,28.9815162353,10.1947870936,-7.582180887556025e-11,5.91353379901657e-11,3.208692794322077e-11
4.91387491011,28.9808366474,10.1958718309,-7.574824482759242e-11,5.912545652968308e-11,3.208953404483281e-11
4.95159057697,28.9792459208,10.199837436,-7.562454702780102e-11,5.911480339578554e-11,3.210080264689022e-11
4.97326092369,28.9785740406,10.1975308601,-7.554943791851535e-11,5.909872040110726e-11,3.209273540476389e-11
5.00281042848,28.9772977268,10.1988226619,-7.545147849503166e-11,5.909973082852029e-11,3.209558874553181e-11
5.02448298859,28.976639227,10.1988955064,-7.537736093358477e-11,5.90921055517655e-11,3.209500996511969e-11
5.06109907431,28.9751012509,10.2000522846,-7.525721922144642e-11,5.908480522869897e-11,3.209743814929842e-11
5.08296745225,28.9744454207,10.2023518419,-7.518167165639948e-11,5.907761408845723e-11,3.210386618334552e-11
5.11193339956,28.9732057631,10.204054721,-7.508562516998419e-11,5.90642468990328e-11,3.210801223785222e-11
5.13376678901,28.9725583481,10.2051681289,-7.501113543375786e-11,5.905536489308739e-11,3.211070736516945e-11
5.17032952738,28.971049582,10.2053012796,-7.48912253986624e-11,5.904488475824081e-11,3.2109913914115545e-11
5.1923368322,28.9704002336,10.205373747,-7.481535134972823e-11,5.904093657751661e-11,3.2109333695917676e-11
5.2266695683,28.9691157208,10.2062357374,-7.470246619627201e-11,5.903443819643136e-11,3.211083342029909e-11
5.24877631147,28.968468333,10.2070263951,-7.4626994354983e-11,5.902820367941218e-11,3.211251272712629e-11
5.28188948619,28.9673224115,10.2087001803,-7.45179663227076e-11,5.901988276970584e-11,3.211656614320338e-11
5.30404931153,28.9666785078,10.2104374398,-7.444277287827552e-11,5.901110613017722e-11,3.2121223133979015e-11
5.33092742565,28.9657579786,10.2119340546,-7.435338388388335e-11,5.900051760740693e-11,3.212471862328659e-11
5.35295264969,28.965121346,10.2119538443,-7.427933175199746e-11,5.899232220916061e-11,3.21239724326048e-11
5.38818754192,28.9639274076,10.2144483197,-7.416369031052455e-11,5.898627750395009e-11,3.213060647222518e-11
5.41031328054,28.963287175,10.2154036495,-7.408847142435392e-11,5.897493286072173e-11,3.2132802944674315e-11
5.43631679302,28.9624352524,10.2151966578,-7.400186957379869e-11,5.896702231734323e-11,3.213093902331352e-11
5.45010775123,28.9619408644,10.2151427298,-7.395395084977932e-11,5.896463459771445e-11,3.212996090374253e-11
5.49070177784,28.9605470513,10.2155736759,-7.382192803437818e-11,5.89581949079754e-11,3.213010365394241e-11
5.51266535773,28.9598988299,10.2155228135,-7.374660858863892e-11,5.89533173382262e-11,3.2129135258624676e-11
5.54445628615,28.9587415877,10.2158100529,-7.364180392797915e-11,5.894761285719441e-11,3.212882607197942e-11
5.56641616877,28.9580820833,10.2152177094,-7.35672493783663e-11,5.894315232387382e-11,3.2126154849017405e-11
5.60463858682,28.9566378495,10.2172588915,-7.344219676741222e-11,5.893824890695153e-11,3.21313616149002e-11
5.62677385797,28.9559568365,10.2200016044,-7.336619786642805e-11,5.892820556910321e-11,3.213917835874352e-11
5.65677786347,28.9547430396,10.2218116537,-7.326693681036168e-11,5.891354019298968e-11,3.214365748215189e-11
5.67884378189,28.9540459441,10.2217024745,-7.319188979700148e-11,5.890417434163872e-11,3.214250554933491e-11
5.7162397724,28.9524942734,10.2218407419,-7.306934750872559e-11,5.889741591588833e-11,3.2141727486465545e-11
5.73844067129,28.9517707722,10.2246058841,-7.299282337163318e-11,5.889322467750619e-11,3.2149613511712167e-11
5.76775500266,28.9506698919,10.2262411737,-7.289562378148404e-11,5.887884697758132e-11,3.215354219528589e-11
5.78984938558,28.9499327764,10.2268233283,-7.282086107535879e-11,5.886990681724859e-11,3.215456380893173e-11
5.82648228609,28.9487631038,10.2281546519,-7.270062154387458e-11,5.886217797625888e-11,3.215753638311475e-11
5.84867343427,28.9480104549,10.2279747595,-7.262534793994174e-11,5.885414561276351e-11,3.2156162000302e-11
5.87755808763,28.9471138561,10.2284587979,-7.252943363292151e-11,5.884967208958701e-11,3.215647061204178e-11
5.89961633875,28.9463539099,10.2295975556,-7.245544533586466e-11,5.884428125305214e-11,3.215924184154756e-11
5.93609951128,28.9451986569,10.2295854011,-7.233563362625667e-11,5.883484992847341e-11,3.2157990472808184e-11
5.95823900674,28.9444247003,10.2290321588,-7.226058636765965e-11,5.883097556693626e-11,3.215544260846247e-11
5.99238473147,28.943275337,10.2301690428,-7.214809309973431e-11,5.882688253181308e-11,3.215780338190097e-11
